6405	26355	7.290043e-05
6405	143888	0.0004479401
6405	22931	5.912048e-05
6405	3039	0.0007919224
6405	94025	0.000166519
6405	9064	0.0006592124
6405	201134	9.003382e-05
2523	10956	0.0001075548
2523	79098	0.0003210825
2523	6273	0.0001009272
2523	3485	0.00104842
2523	8216	8.523358e-05
2523	6698	0.0001769085
2523	6548	0.0005563513
2523	350	0.0002151401
2523	362	4.310695e-05
2523	325	9.895916e-05
2523	3697	0.0002370577
2523	2896	0.0003798023
2523	4693	0.0001095337
2523	1960	0.0001156975
2523	3934	0.0002050703
2523	4084	0.000387497
2523	3273	0.0003335316
2523	2890	0.0001467732
2523	1311	0.0001834773
2523	1861	0.0001233021
2523	4914	0.0001852639
2523	8453	0.000173031
2523	727	0.0008185799
2523	23077	5.383264e-05
2523	6678	4.371602e-05
2523	3026	0.0001697833
2523	9254	0.0004911193
2523	6853	0.0001048748
2523	8975	0.0001156866
2523	6699	0.0001657981
2523	5327	0.0001306175
2523	10157	5.22967e-05
2523	6904	0.0002247954
2523	383	0.000173446
2523	1577	0.0001474237
2523	23650	0.0001515186
2523	26986	8.241817e-05
2523	9052	7.00835e-05
2523	27232	0.0001966347
2523	5608	0.0003931138
2523	3696	0.000340513
2523	8993	9.032355e-05
2523	22999	0.0001748082
2523	6354	0.0001589092
2523	6507	0.0002543246
2523	759	0.0001122388
2523	6356	0.0003726108
2523	6947	0.001578512
2523	9429	0.0002823783
2523	55621	0.0002061133
2523	5563	0.0001027369
2523	27430	7.945678e-05
2523	5507	0.000111512
2523	23646	0.0005433403
2523	3486	8.68446e-05
2523	23177	0.000374653
2523	1459	0.0005739363
2523	1048	0.0002134261
2523	5116	0.0007095134
2523	10516	0.000173395
2523	89874	0.0001147557
2523	6729	7.537143e-05
2523	9590	0.0003917568
2523	9518	0.0003952353
2523	1084	0.00029846
2523	5307	0.0005112372
2523	27284	0.0002215329
2523	23636	0.0004193802
2523	7348	0.0003408289
2523	213	0.0002537504
2523	5768	0.00065912344
2523	2078	0.0002662743
2523	3416	0.0002471493
2523	60681	0.0001425788
2523	2243	4.370413e-05
2523	8737	0.000116258
2523	6693	0.0004096643
2523	79983	0.0002723018
2523	291	0.0003258974
2523	8877	0.000195636
2523	64407	7.128336e-05
2523	629	0.0001031459
2523	3083	0.0002070911
2523	5654	0.00022907
2523	3777	6.824416e-05
2523	4642	0.0001603904
2523	2047	0.0001155548
2523	53942	0.0001792978
2523	8642	0.0002177015
2523	27445	0.00028505344
2523	576	0.0001569651
2523	8761	0.0002793897
2523	2887	0.0003476208
2523	51199	0.0001761175
2523	116987	0.0002703696
2523	9002	6.493461e-05
2523	7068	0.0002616155
2523	2580	0.0001772585
2523	114132	0.0002527006
2523	22899	0.0001799274
2523	2322	0.0003115169
2523	5802	7.125797e-05
2523	64757	7.830247e-05
2523	3568	7.406701e-05
2523	55072	0.0002429675
2523	121227	6.401622e-05
2523	5005	0.0007113311
2523	64344	0.0004421909
2523	83729	0.0001527538
2523	8794	0.0002586767
2523	134266	0.0004915434
2523	26253	0.0003897521
2523	2624	0.0002207475
2523	131540	0.000109608
2523	131405	0.0002198007
10581	2022	0.0006003028
10581	2548	0.0004338226
10581	5118	0.0004682623
10581	1508	0.0005633812
10581	350	0.0003928615
10581	966	0.0004393435
10581	26064	0.0001341864
10581	325	0.000116038
10581	9510	0.000125064
10581	710	0.0008780506
10581	7049	0.00033634456
10581	4046	0.0001872742
10581	2896	0.0004541981
10581	2877	0.0004552776
10581	7412	0.000122482
10581	3934	0.0003942572
10581	2717	0.0001272282
10581	9411	0.0001758048
10581	8460	0.0002255489
10581	2335	0.0001912237
10581	3700	0.0001350639
10581	4015	0.0002797109
10581	722	0.0001883167
10581	25777	0.0002971089
10581	9636	0.0005078406
10581	2876	0.0001860245
10581	3561	0.0002839576
10581	951	0.0002653219
10581	6678	0.0001436947
10581	10577	0.000256899
10581	567	0.000384568
10581	11262	9.011412e-05
10581	3576	0.0002302865
10581	4218	0.0002328574
10581	7450	0.0001880256
10581	5265	0.0004884908
10581	717	0.0001998542
10581	6351	0.0005965774
10581	23266	7.747953e-05
10581	3929	0.0002540382
10581	5327	0.0002395066
10581	3959	0.0003847864
10581	415	0.0001063135
10581	5176	0.0003744192
10581	183	0.0001519602
10581	10157	0.00034884
10581	3426	0.0001352999
10581	6035	0.0002802285
10581	6372	0.0002591818
10581	2537	0.0004352149
10581	1514	0.000167954
10581	3931	0.0004028649
10581	80303	0.0002191937
10581	79070	0.0003132014
10581	5196	0.0001159586
10581	2207	0.0001762744
10581	6279	9.564304e-05
10581	5552	0.0001408543
10581	2215	0.0003727651
10581	6356	0.0001622618
10581	2357	0.0001474451
10581	4332	0.0001543667
10581	3939	0.0003076114
10581	57142	0.0001750825
10581	6902	0.0001751546
10581	3007	0.0001596823
10581	3486	0.0006375716
10581	23177	0.0001139725
10581	3627	0.0001728361
10581	23185	9.21983e-05
10581	5878	0.000753642
10581	10516	0.0002642201
10581	4327	0.0003724722
10581	5576	0.000244335
10581	4121	0.0002850267
10581	4938	0.0001715528
10581	1839	0.0002338961
10581	12	0.0002487467
10581	3488	0.0005318311
10581	2040	0.0007510753
10581	3437	0.0003204077
10581	838	0.0001522158
10581	7454	0.0001764074
10581	929	0.0005981128
10581	634	0.0004802185
10581	54809	0.0001640963
10581	5216	0.0002303129
10581	2787	0.000245737
10581	1588	0.0005121128
10581	2078	0.0004517822
10581	6909	0.0004879114
10581	4125	0.0002521537
10581	8519	0.001020301
10581	55743	0.0003504329
10581	2004	0.0005640552
10581	4343	0.0002889152
10581	64374	0.0006496816
10581	79709	0.0002024448
10581	3434	0.0002234051
10581	2243	0.0002215376
10581	10964	0.0004130184
10581	4776	0.0007224606
10581	5360	0.0003099608
10581	4060	0.0001611768
10581	25966	0.0005643243
10581	4855	0.0002774012
10581	9332	0.000191683
10581	1356	0.0001847653
10581	23155	9.764964e-05
10581	3699	0.000157266
10581	4600	0.0002241821
10581	5341	0.0003165982
10581	714	0.0002561157
10581	4599	0.0003215582
10581	629	0.0002905263
10581	4811	0.00049608
10581	3908	0.0001787745
10581	8542	0.0003631729
10581	4939	9.977247e-05
10581	23462	0.0002637131
10581	51393	4.476836e-05
10581	55131	0.0002449935
10581	10392	0.0005142961
10581	9509	0.0006255901
10581	1435	0.0002352153
10581	113730	0.0003031854
10581	55072	0.000102318
10581	50506	8.639452e-05
10581	4940	0.0003445644
10581	219285	0.0001023444
10581	6348	0.0007046279
10581	10894	0.0009418735
10581	59340	0.00026569841
10581	6288	0.0004351321
10581	5005	0.0001489788
10581	115362	8.477296e-05
10581	3039	0.0002863495
10581	116844	0.0002708942
10581	26253	0.0001698127
10581	9064	0.0006795404
10581	84875	0.000164193
10581	123872	0.00017633
10581	7148	0.0003440997
10581	8345	0.000133217
10581	440068	9.634417e-05
10956	4924	0.0014370487
10956	2548	0.0003583658
10956	1508	0.0002867678
10956	9898	0.0002189976
10956	2621	0.0001164999
10956	6548	0.0003963078
10956	8407	0.0001278425
10956	79586	0.0002257722
10956	710	0.0002563533
10956	4046	0.0002508313
10956	5962	1.787603e-05
10956	2896	0.0003780934
10956	4296	0.0002189277
10956	5714	0.0004112189
10956	8836	0.003292911
10956	5566	0.0002170723
10956	1173	0.0001379771
10956	5743	3.979523e-05
10956	3704	0.0003272339
10956	6382	0.00030547911
10956	722	0.0003029755
10956	2201	0.0001065297
10956	1460	0.0001400049
10956	2876	0.0001872915
10956	387	0.0003942818
10956	6678	0.0001198335
10956	10577	0.0003842446
10956	1956	0.0009893703
10956	10897	0.0002026075
10956	4218	0.0002293672
10956	5265	0.00026991321
10956	537	0.000418139
10956	9368	0.0003491894
10956	84898	1.849612e-05
10956	9324	3.899173e-05
10956	5447	0.0003220305
10956	2782	0.0001985649
10956	10525	0.0006919676
10956	23195	5.264571e-05
10956	64689	0.0005295368
10956	3959	0.0006004207
10956	8546	3.535988e-05
10956	3426	0.000307461
10956	51439	0.0009102737
10956	1000	2.511326e-05
10956	7090	0.0001868796
10956	10908	0.0004372606
10956	2207	0.0001541892
10956	2357	0.0001659251
10956	7031	6.338172e-05
10956	3936	0.0001046472
10956	9429	0.0002251522
10956	5352	0.000642649
10956	7060	0.0001090274
10956	79443	0.000142261
10956	7841	0.0003788724
10956	26993	4.914637e-05
10956	10844	0.0001977929
10956	23646	0.0003342634
10956	6046	0.0003209349
10956	26574	4.509678e-05
10956	773	7.046785e-05
10956	51295	0.0002019726
10956	5878	0.0004552787
10956	3945	5.980454e-05
10956	23492	0.0004056729
10956	27243	0.0003047265
10956	5862	3.409948e-05
10956	2040	0.0003471174
10956	7454	0.0004207193
10956	929	0.0001680271
10956	11005	0.000136563
10956	2677	0.00050999069
10956	3309	0.00022406576
10956	1650	0.0003927712
10956	5553	0.0006363611
10956	11098	0.0001199483
10956	5768	0.0003240421
10956	2804	0.0002956003
10956	64760	0.0001245012
10956	10960	0.0001849269
10956	3416	0.0001248726
10956	6909	0.0004649884
10956	4758	0.0004696517
10956	4125	0.0003022637
10956	10193	0.0006546126
10956	54480	0.0002550111
10956	55741	0.0002059224
10956	55743	5.127198e-05
10956	22980	0.0008184935
10956	162427	0.000145337
10956	124565	0.0004810843
10956	64374	0.0006082287
10956	9701	0.0002712006
10956	1535	0.0002080634
10956	60681	0.0001185797
10956	79709	0.00078725335
10956	2243	9.644472e-05
10956	8737	0.0002577759
10956	23155	3.043176e-05
10956	55716	4.949514e-05
10956	4600	0.0002884881
10956	629	0.0003111484
10956	5764	3.318774e-05
10956	53942	2.699435e-05
10956	51552	0.0003654553
10956	23339	0.0002873491
10956	27248	0.0005552059
10956	8409	0.0001256861
10956	24149	4.621416e-05
10956	84720	0.0001311146
10956	9842	0.0001475869
10956	80148	0.0002255184
10956	114132	0.0002379307
10956	10890	5.335875e-05
10956	80267	0.0001664303
10956	23307	0.0004230092
10956	64093	6.025028e-05
10956	9075	3.182113e-05
10956	55757	0.0008976247
10956	23225	0.0004952499
10956	9381	4.479488e-05
10956	51449	0.000133589
10956	27147	4.212152e-05
10956	80020	0.0005681816
10956	131118	2.87283e-05
10956	11101	2.578625e-05
10956	83606	0.0003338758
10956	59340	2.973367e-05
10956	55768	5.267497e-05
10956	767	3.201069e-05
10956	57222	0.0003010691
10956	80325	0.0001332863
10956	54461	0.0005670079
10956	84952	0.0009131633
10956	79674	3.039875e-05
10956	1066	0.0003163135
10956	286343	0.000272673
10956	51061	0.0001886038
10956	90139	0.0005221116
10956	130617	0.000275759
10956	57190	0.0002519544
10956	254102	0.0002076381
10956	220323	0.0002650624
10814	55450	0.0002714136
10814	26064	0.00075549476
10814	9510	2.028464e-05
10814	1080	0.0004521612
10814	4693	0.0004323622
10814	2819	0.0002629089
10814	5566	0.0001300114
10814	7103	0.0003892563
10814	5743	2.498688e-05
10814	2335	1.213871e-05
10814	8021	3.901421e-05
10814	1441	1.876076e-05
10814	2625	1.388707e-05
10814	23077	2.230473e-05
10814	3698	2.923037e-05
10814	9254	0.0008620881
10814	5228	3.009738e-05
10814	84898	1.161346e-05
10814	949	1.796346e-05
10814	2782	3.387984e-05
10814	617	3.888054e-05
10814	9659	1.635685e-05
10814	6904	3.141691e-05
10814	22844	1.783103e-05
10814	23127	1.834284e-05
10814	978	2.905789e-05
10814	10321	0.0005050681
10814	8993	0.0002451
10814	1232	2.917446e-05
10814	22999	1.925898e-05
10814	2207	3.918641e-05
10814	22915	0.0003522309
10814	6507	0.000508138
10814	6356	6.439871e-05
10814	6283	0.0004469404
10814	9356	0.0001809445
10814	4332	3.456867e-05
10814	26092	2.179521e-05
10814	58155	1.699788e-05
10814	10426	3.854884e-05
10814	50486	3.345514e-05
10814	94	0.00050441893
10814	11001	2.185063e-05
10814	4781	1.003132e-05
10814	3945	3.755045e-05
10814	7169	4.1999e-05
10814	9590	2.688972e-05
10814	1071	0.0003529275
10814	5422	2.891447e-05
10814	2078	1.592721e-05
10814	9047	4.289342e-05
10814	5362	0.0008296141
10814	7879	1.959268e-05
10814	247	0.0005192725
10814	23155	1.910768e-05
10814	5199	0.0005268288
10814	2671	4.634092e-05
10814	53371	4.04731e-05
10814	1401	3.34209e-05
10814	7468	2.578898e-05
10814	57595	0.0001266645
10814	576	0.0001304581
10814	2580	0.0004457495
10814	10411	0.0002598534
10814	26355	2.359602e-05
10814	5802	2.952465e-05
10814	143888	2.869098e-05
10814	64757	0.00024881683
10814	83879	2.605536e-05
10814	2220	0.0004309125
10814	28976	2.516904e-05
10814	8794	0.0003664319
10814	92840	0.0003955784
10814	4139	2.141457e-05
10814	2867	0.0004451523
10814	11227	2.244718e-05
10814	79699	3.00487e-05
79098	6273	0.0010085831
79098	3485	0.0004412231
79098	1475	0.0001685365
79098	57817	4.910005e-05
79098	51454	0.0003794299
79098	57111	0.0003525448
79098	4128	0.0005665654
79098	2896	0.0003141951
79098	2877	0.000380461
79098	4680	0.0005070162
79098	4084	0.0003342021
79098	7042	0.0002641554
79098	1489	0.0007168834
79098	5743	0.0003481105
79098	1460	0.0017277726
79098	1956	0.0003979483
79098	5265	0.0003906694
79098	2327	0.0005312809
79098	9905	0.0004646583
79098	9052	0.000261075
79098	79666	0.0008123894
79098	6507	0.0001172079
79098	759	0.0003005542
79098	25940	0.0004808416
79098	50999	0.0001503616
79098	7113	0.0010150074
79098	3007	0.0001195069
79098	3627	0.0003916476
79098	23185	0.0002405987
79098	6938	9.963957e-05
79098	22802	0.0002261344
79098	11005	0.0001466382
79098	49860	0.0001125592
79098	634	0.0002678078
79098	5307	0.0001313193
79098	114569	0.0009098133
79098	54809	0.0002099191
79098	6317	0.0002530216
79098	28983	0.000130562
79098	5268	0.0001620173
79098	5055	0.000212188
79098	9245	0.000260372
79098	4477	0.0004254763
79098	2078	9.148613e-05
79098	247	0.0006097267
79098	481	0.0003125842
79098	10253	0.0001982262
79098	27071	0.0003440685
79098	1946	8.666223e-05
79098	63898	0.0003801327
79098	151188	0.0001028863
79098	7177	0.0005076837
79098	6355	0.0001537917
79098	84659	0.0002930736
79098	132724	0.0001506934
79098	90139	0.0004249246
79098	284340	0.0005489581
112	4924	0.0001227834
112	1508	0.0004392644
112	9898	0.0005221034
112	6698	0.000309919
112	8407	0.0003661506
112	966	3.35566e-05
112	4481	1.762963e-05
112	362	0.0001202322
112	9510	2.673614e-05
112	4240	4.303579e-05
112	4128	0.0004676532
112	7049	2.410559e-05
112	6310	8.094705e-05
112	126393	5.211068e-05
112	2200	0.0003479018
112	7103	0.0001396716
112	10120	6.348687e-05
112	8460	0.0001097867
112	2890	0.0001277713
112	1173	0.0001768122
112	23085	0.0005670731
112	23500	4.818607e-05
112	84302	0.0005177429
112	23111	2.593231e-05
112	5976	8.817256e-05
112	2625	0.0001099031
112	727	0.00036043564
112	2876	0.0003283088
112	960	0.000650039
112	9925	0.0005129754
112	3026	0.0003114516
112	9254	0.0005226399
112	1397	0.0003992872
112	9905	0.0002650078
112	2782	0.0002291498
112	10525	3.521974e-05
112	64689	0.0003267219
112	5327	0.0007611947
112	3959	0.0005986082
112	23325	0.0001385748
112	1577	0.0003298408
112	6284	0.0002774841
112	731	1.998864e-05
112	4928	0.0003425326
112	10908	8.871827e-05
112	79666	0.0001999623
112	51257	7.219006e-05
112	22915	0.0003283372
112	759	0.0002904743
112	6356	8.488061e-05
112	3936	4.067532e-05
112	4332	4.556318e-05
112	5352	0.0001088369
112	5563	4.242016e-05
112	5564	8.256531e-05
112	58155	0.0001871737
112	29066	2.672744e-05
112	4915	1.313738e-05
112	5468	0.0002523242
112	94	0.0003223479
112	23203	0.0001783761
112	7088	2.842083e-05
112	23220	0.0001178242
112	23177	2.939467e-05
112	382	0.0001090593
112	4781	0.00063893256
112	23185	9.985798e-05
112	9755	0.0003951957
112	79731	3.588555e-05
112	79956	0.0002548041
112	25980	0.0005145319
112	22846	0.0002346916
112	2801	0.00092393699
112	6535	0.0003247368
112	2040	3.646462e-05
112	3437	0.0004976571
112	54843	4.153713e-05
112	6317	0.0005684245
112	28983	9.250828e-05
112	23187	8.950057e-05
112	5910	2.20526e-05
112	2804	0.0005736749
112	6909	0.0003103836
112	27352	0.0001003359
112	10193	0.0002630182
112	5362	0.0001281414
112	7993	0.0002872565
112	481	0.0001346472
112	10253	0.0002694246
112	10529	2.494209e-05
112	11116	0.0001276519
112	6948	4.833706e-05
112	3699	0.0001308479
112	55833	9.664762e-05
112	79983	0.0001445049
112	64969	0.0003116617
112	291	0.0003742717
112	5004	4.23059e-05
112	1428	5.759915e-05
112	1727	0.0002484602
112	115330	0.0001086728
112	2047	0.0002810826
112	3632	0.0001400739
112	23462	0.0001041781
112	79572	5.490412e-05
112	27445	0.0002860997
112	576	0.0002412391
112	25921	4.563834e-05
112	57553	0.000122455
112	116987	0.0002167956
112	9002	0.0002813
112	5817	0.0002200153
112	7068	0.00044292601
112	23192	0.0007181701
112	57153	0.00035359
112	94005	0.0002728013
112	9381	3.707154e-05
112	55755	2.689881e-05
112	27147	0.0003502188
112	80004	0.00027996277
112	22931	0.00035217271
112	10673	4.397774e-05
112	4940	4.260069e-05
112	54602	2.040477e-05
112	152503	0.0001512732
112	5272	0.0006209878
112	23086	0.0005155777
112	57572	0.00055265
112	23252	0.0005545955
112	3954	3.342005e-05
112	29920	5.71746e-05
112	201134	3.841012e-05
112	23333	0.00016678
112	202018	6.572933e-05
112	400410	0.0003735386
112	220323	6.687768e-05
112	284340	0.0001148629
540	335	0.0011642374
540	1508	0.0006182977
540	3485	0.0006470358
540	2852	0.0001372247
540	8754	3.369257e-05
540	79586	9.706985e-05
540	55450	0.000506169
540	350	0.000283346
540	325	0.0001645112
540	1080	0.000282445
540	4128	0.0005795805
540	7049	0.000173465
540	1960	3.932991e-05
540	25924	0.0003678539
540	2819	0.0002508458
540	1312	0.0008130147
540	11240	5.533886e-05
540	5577	0.0004804617
540	6382	0.0002395113
540	5950	0.0001126888
540	8021	0.0006106602
540	7038	2.602821e-05
540	2625	0.000237733
540	931	0.0005444354
540	2963	0.0004790285
540	11262	0.0001073389
540	6525	0.0005775351
540	9254	0.0003572691
540	1063	3.049333e-05
540	5265	0.0002612391
540	9368	0.0001001365
540	84898	1.619503e-05
540	23195	4.609611e-05
540	415	0.0019060687
540	183	0.0009732736
540	2045	0.00023873313
540	9659	2.280972e-05
540	7508	0.0002762525
540	3426	0.0003102154
540	9646	4.388126e-05
540	173	0.0002047028
540	1000	0.0004955103
540	5608	0.0006436489
540	10216	0.0001754796
540	6507	2.84552e-05
540	759	0.0002468429
540	337	0.001332454
540	2811	0.0002596509
540	5563	4.488087e-05
540	3486	0.0002311406
540	23220	0.0003495723
540	3627	0.0003169865
540	89874	0.0002617286
540	5576	0.0004066607
540	8322	0.0003515051
540	1839	0.00067274464
540	7018	0.0001169201
540	9590	0.000291488
540	6535	0.000371903
540	1369	0.0002500597
540	5422	4.032139e-05
540	2677	0.0006665962
540	54843	4.394662e-05
540	5307	0.0003114506
540	114569	0.0002100942
540	3309	0.0001601146
540	7348	0.0007107682
540	10142	0.0002398091
540	2153	0.0003521916
540	5362	0.0002485421
540	9701	0.0002459602
540	3434	0.0002092989
540	7993	0.0008588069
540	2160	0.0005939208
540	55833	2.802589e-05
540	6693	0.000431912
540	54880	2.334062e-05
540	714	5.467804e-05
540	51097	0.0005551622
540	115330	0.0001575852
540	1370	0.0001200537
540	1401	0.0005006918
540	5318	0.000243562
540	8542	8.18596e-05
540	51361	0.0005814801
540	53942	0.000306865
540	7468	3.596288e-05
540	10392	0.0001811438
540	161	0.0001939308
540	8294	0.0002176133
540	7068	2.342463e-05
540	51661	0.0001300683
540	55076	0.0001055409
540	10890	4.672044e-05
540	79603	8.125098e-05
540	2322	0.0004564035
540	23225	0.0002888073
540	3240	0.0008441455
540	55755	2.845916e-05
540	51449	0.0002153918
540	59272	0.000192801
540	57534	3.48285e-05
540	80004	0.0002543801
540	53841	0.0004167656
540	6927	0.001340287
540	54602	0.0003025687
540	63898	3.069767e-05
540	152503	1.972203e-05
540	83606	5.828301e-05
540	59340	0.0002246842
540	4674	0.0002057927
540	3481	0.0004019706
540	6291	0.0001055657
540	56243	2.914467e-05
540	11113	2.931131e-05
540	84952	0.0002047074
540	83854	0.0001646229
540	79077	0.000336415
540	57010	7.875214e-05
540	116844	0.0003242393
540	5169	0.0002428805
540	134187	0.0002348942
2022	4924	0.0005299285
2022	2548	0.0003755755
2022	5118	0.0001265272
2022	2621	0.0003698309
2022	350	4.32438e-05
2022	966	0.0002648249
2022	9510	0.0002903327
2022	710	0.0003300125
2022	4240	0.0001513457
2022	2316	0.0001822835
2022	7049	0.0006860324
2022	2896	0.0003136893
2022	3688	0.00010243937
2022	4296	0.0004439052
2022	126393	0.0002878279
2022	241	0.0009350238
2022	7042	0.0001104678
2022	3557	0.0007536018
2022	2200	6.871685e-05
2022	5566	0.0003529856
2022	6257	0.0004866901
2022	8460	0.00013538965
2022	1173	0.000101819
2022	6499	0.0002706145
2022	2335	0.0001983567
2022	4015	3.81899e-05
2022	1116	9.848302e-05
2022	1441	0.0004498253
2022	25777	0.0003457141
2022	2876	0.0002784665
2022	4311	2.898923e-05
2022	6678	0.0001837065
2022	10577	0.0001097016
2022	6402	0.001291003
2022	6525	0.0003231237
2022	9908	0.0001129127
2022	4218	0.0005812201
2022	7450	0.000514399
2022	1397	0.0003385181
2022	10531	3.448501e-05
2022	1786	8.04684e-05
2022	3458	0.0009226442
2022	84898	1.741907e-05
2022	2327	0.0005665697
2022	5447	0.0002615636
2022	8975	3.704453e-05
2022	5327	0.0001828647
2022	1773	8.836231e-05
2022	113791	0.0002894128
2022	3426	0.0001374734
2022	1577	3.937193e-05
2022	6035	0.0003999555
2022	6372	6.176216e-05
2022	3708	2.847498e-05
2022	1514	8.191209e-05
2022	2	0.0006340117
2022	80303	0.0001718331
2022	51257	8.215034e-05
2022	2357	0.000591922
2022	9978	0.0001368041
2022	29066	3.04151e-05
2022	2011	0.0004047886
2022	94	0.001544515
2022	23177	3.345034e-05
2022	5878	0.000135091
2022	10516	0.0006538137
2022	4327	0.0008046632
2022	9755	0.0004366324
2022	22846	0.0004087653
2022	3488	4.175901e-05
2022	80273	2.279934e-05
2022	9590	0.0004432807
2022	838	0.0001246253
2022	3820	0.0009065086
2022	8733	0.0001301346
2022	7454	0.0002048406
2022	27284	0.0008813328
2022	8540	0.0005570322
2022	5553	0.0003834023
2022	5768	0.0002008282
2022	2078	0.0010963948
2022	6909	0.0004595501
2022	3008	0.0006350185
2022	4125	0.0002041307
2022	4140	5.414205e-05
2022	8519	0.0002396922
2022	713	0.0011659
2022	5362	0.0004943467
2022	2004	0.0007921321
2022	22980	0.0003690957
2022	79080	3.56026e-05
2022	7879	0.0005813184
2022	55700	0.0003958043
2022	3434	0.0003503234
2022	23643	9.278348e-05
2022	5360	0.0003465713
2022	4855	0.0005052613
2022	866	9.963681e-05
2022	1428	6.297772e-05
2022	115330	0.0002131785
2022	4811	0.0001204361
2022	8839	0.0004264154
2022	5654	0.0001138182
2022	10295	0.0008511509
2022	23321	2.809267e-05
2022	8642	0.0004782003
2022	576	8.021486e-05
2022	23339	0.0002932328
2022	10392	0.0005438093
2022	161	0.0001468015
2022	51199	3.725318e-05
2022	9780	0.0001072797
2022	9842	0.0006346626
2022	57153	0.0003135056
2022	9509	0.0003309849
2022	128553	2.089485e-05
2022	104	7.531377e-05
2022	22899	0.0012494544
2022	51010	7.33078e-05
2022	9470	0.0003754538
2022	79877	4.639587e-05
2022	64943	0.000223951
2022	22931	2.870185e-05
2022	79934	4.416815e-05
2022	5197	6.176216e-05
2022	151188	2.686613e-05
2022	64411	0.0005646603
2022	59340	0.0003651091
2022	6355	0.0001422816
2022	23086	3.878876e-05
2022	3481	9.944605e-05
2022	134266	4.179909e-05
2022	116844	0.000532353
2022	94122	0.0001313603
2022	130617	0.0004210418
2022	57190	0.0003287207
